Class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,xz0,x11,y11,xz1,x12,y12,xz2,x13,y13,xz3,x14,y14,xz4,x15,y15,xz5,x16,y16,xz6,x17,y17,xz7,x18,y18,xz8,x19,y19,xz9,x20,y20,xz0.1
Cursor,0.4350921809673309,0.6656842231750488,0.1331368446350097,0.4000460207462311,0.6140468120574951,0.122809362411499,0.3746131956577301,0.5463434457778931,0.1092686891555786,0.37357097864151,0.4923970699310303,0.098479413986206,0.3960359394550323,0.4628673195838928,0.0925734639167785,0.4025690257549286,0.4197860360145569,0.0839572072029113,0.399752676486969,0.3110755085945129,0.0622151017189025,0.3996809124946594,0.2461125403642654,0.049222508072853,0.3988379836082458,0.1886191368103027,0.0377238273620605,0.4356696605682373,0.4279515445232391,0.0855903089046478,0.4159842729568481,0.4152005910873413,0.0830401182174682,0.4076882600784302,0.4861305952072143,0.0972261190414428,0.4056114554405212,0.5335718393325806,0.1067143678665161,0.4636027216911316,0.452852189540863,0.0905704379081726,0.44003626704216,0.4721235632896423,0.0944247126579284,0.4336961507797241,0.5383572578430176,0.1076714515686035,0.4327296912670135,0.5800608992576599,0.1160121798515319,0.4902091026306152,0.4861898720264435,0.0972379744052887,0.4696317911148071,0.4831380844116211,0.0966276168823242,0.4575681090354919,0.5319502353668213,0.1063900470733642,0.453172355890274,0.5649833083152771,0.1129966616630554
Cursor,0.4352747201919555,0.6643099188804626,0.1328619837760925,0.3991778790950775,0.6106055378913879,0.1221211075782776,0.3745664656162262,0.5396707057952881,0.1079341411590576,0.3755345940589905,0.4830619692802429,0.0966123938560485,0.3987877964973449,0.4528135061264038,0.0905627012252807,0.4023810923099518,0.4193596839904785,0.0838719367980957,0.3987863957881927,0.3131148815155029,0.0626229763031005,0.3986364006996155,0.2502220273017883,0.0500444054603576,0.3979656398296356,0.1935559511184692,0.0387111902236938,0.4345178306102752,0.4283137023448944,0.0856627404689788,0.4156646728515625,0.4111137986183166,0.0822227597236633,0.4078738987445831,0.4802062809467315,0.0960412561893463,0.4063442051410675,0.5276810526847839,0.1055362105369567,0.4615946412086487,0.451604276895523,0.0903208553791046,0.4382847845554352,0.4648837447166443,0.0929767489433288,0.432029664516449,0.5320758819580078,0.1064151763916015,0.431788295507431,0.5767889618873596,0.1153577923774719,0.4874852895736694,0.4827764630317688,0.0965552926063537,0.4663273394107818,0.4749530255794525,0.0949906051158905,0.4545110762119293,0.5252981781959534,0.1050596356391906,0.4512323141098022,0.5622290968894958,0.1124458193778991
Cursor,0.4357813894748688,0.6536312699317932,0.1307262539863586,0.4006244242191314,0.6006855964660645,0.1201371192932129,0.3759132325649261,0.5322273373603821,0.1064454674720764,0.3758032321929931,0.4779743552207947,0.0955948710441589,0.39707812666893,0.4467557966709137,0.0893511593341827,0.4028839468955993,0.4108797907829284,0.0821759581565857,0.4000689387321472,0.3087907433509826,0.0617581486701965,0.4005086719989776,0.247915580868721,0.0495831161737442,0.4005641937255859,0.1932060420513153,0.038641208410263,0.4340567886829376,0.4176279306411743,0.0835255861282348,0.4153220355510711,0.4101375937461853,0.082027518749237,0.4071930050849914,0.4768952131271362,0.0953790426254272,0.4058202505111694,0.5199464559555054,0.103989291191101,0.4605200588703155,0.4401361644268036,0.0880272328853607,0.4381856024265289,0.4614949226379394,0.0922989845275878,0.4318176805973053,0.5255768895149231,0.1051153779029846,0.4314019680023193,0.5644027590751648,0.1128805518150329,0.4859805703163147,0.470882385969162,0.0941764771938324,0.4665772914886474,0.4704834222793579,0.0940966844558715,0.4550860822200775,0.5196281671524048,0.1039256334304809,0.4520037472248077,0.551101803779602,0.1102203607559204
Cursor,0.4363802969455719,0.6470202207565308,0.1294040441513061,0.4017457365989685,0.5907306671142578,0.1181461334228515,0.3778023719787597,0.520104706287384,0.1040209412574768,0.378220647573471,0.4642250537872314,0.0928450107574462,0.3984380066394806,0.4318975210189819,0.0863795042037963,0.406041145324707,0.4067562818527221,0.0813512563705444,0.4028023779392242,0.3060241341590881,0.0612048268318176,0.402273416519165,0.246101438999176,0.0492202877998352,0.4011587500572204,0.1938647925853729,0.0387729585170745,0.4367211163043976,0.4162257611751556,0.0832451522350311,0.4158962965011596,0.3988073170185089,0.0797614634037017,0.4066464006900787,0.4602430164813995,0.0920486032962799,0.4051239192485809,0.5009667873382568,0.1001933574676513,0.4623087644577026,0.4390603303909302,0.087812066078186,0.4371598362922668,0.4521127045154571,0.0904225409030914,0.4304839372634887,0.5136005878448486,0.1027201175689697,0.4308415949344635,0.5513893961906433,0.1102778792381286,0.4867048263549804,0.4692000150680542,0.0938400030136108,0.4659696817398071,0.4626592695713043,0.0925318539142608,0.4541583359241485,0.5093241930007935,0.1018648386001587,0.4516187012195587,0.5404845476150513,0.1080969095230102
Cursor,0.4362735450267792,0.6387426257133484,0.1277485251426696,0.404496967792511,0.5834485292434692,0.1166897058486938,0.3821504712104797,0.5193264484405518,0.1038652896881103,0.3815557956695556,0.4672866463661194,0.0934573292732238,0.3991650938987732,0.4297033548355102,0.085940670967102,0.4087242186069488,0.4026519656181335,0.0805303931236267,0.4056416749954223,0.3023679852485657,0.0604735970497131,0.4052165448665619,0.2434285134077072,0.0486857026815414,0.4040830433368683,0.1905075907707214,0.0381015181541442,0.4387379288673401,0.4111744463443756,0.0822348892688751,0.417976975440979,0.3922825455665588,0.0784565091133117,0.4086492657661438,0.4528245329856872,0.0905649065971374,0.4059572219848633,0.494392454624176,0.0988784909248352,0.4643397927284241,0.4330037236213684,0.0866007447242736,0.4387889206409454,0.4456223845481872,0.0891244769096374,0.4318792223930359,0.5082046389579773,0.1016409277915954,0.4310469329357147,0.5489877462387085,0.1097975492477417,0.4892295598983764,0.4624415636062622,0.0924883127212524,0.4679181575775146,0.4544785618782043,0.0908957123756408,0.4556763470172882,0.5014409422874451,0.100288188457489,0.4519455730915069,0.5347357988357544,0.1069471597671508
Cursor,0.4397449493408203,0.6338715553283691,0.1267743110656738,0.4075658023357391,0.5781196355819702,0.115623927116394,0.3864433467388153,0.5108581781387329,0.1021716356277465,0.387829840183258,0.4573412537574768,0.0914682507514953,0.4048381745815277,0.4183403253555298,0.0836680650711059,0.4107959270477295,0.4004504978656769,0.0800900995731353,0.4071066081523895,0.3028719425201416,0.0605743885040283,0.4075947403907776,0.2440272122621536,0.0488054424524307,0.4076288342475891,0.1892082840204239,0.0378416568040847,0.4397424459457397,0.4099004566669464,0.0819800913333893,0.4228381812572479,0.3841622471809387,0.0768324494361877,0.4135559499263763,0.4387713074684143,0.0877542614936828,0.4092163741588592,0.477386325597763,0.0954772651195526,0.4651374220848083,0.4314405620098114,0.0862881124019622,0.4428473114967346,0.4387580156326294,0.0877516031265258,0.4355315864086151,0.4992132186889648,0.0998426437377929,0.4337776601314544,0.5399755239486694,0.1079951047897339,0.4901759326457977,0.4601489603519439,0.0920297920703888,0.4712823033332824,0.4494151175022125,0.0898830235004425,0.4586860537528991,0.4940904676914215,0.0988180935382843,0.454032689332962,0.5272418260574341,0.1054483652114868
Cursor,0.4437463581562042,0.628250777721405,0.125650155544281,0.4116048812866211,0.5754446983337402,0.115088939666748,0.391109824180603,0.5101693868637085,0.1020338773727417,0.3916362524032593,0.4577988088130951,0.091559761762619,0.4057535231113434,0.4186781346797943,0.0837356269359588,0.4127677977085113,0.3996114432811737,0.0799222886562347,0.409329891204834,0.3020178377628326,0.0604035675525665,0.4101770222187042,0.2429181188344955,0.0485836237668991,0.4102822244167328,0.188731238245964,0.0377462476491928,0.4406613111495971,0.4088033139705658,0.0817606627941131,0.4252516329288482,0.3822720348834991,0.0764544069766998,0.4174689054489136,0.4369021654129028,0.0873804330825805,0.4135730564594269,0.4751769304275512,0.0950353860855102,0.4656322002410888,0.4289873242378235,0.0857974648475647,0.4452598989009857,0.4340057671070099,0.0868011534214019,0.438598483800888,0.4930997788906097,0.0986199557781219,0.436733990907669,0.5326550006866455,0.1065310001373291,0.4907260537147522,0.4567529857158661,0.0913505971431732,0.4737874865531921,0.4421760141849518,0.0884352028369903,0.4623540341854095,0.4861043393611908,0.0972208678722381,0.4579688012599945,0.5190141201019287,0.1038028240203857
Cursor,0.445701003074646,0.6234240531921387,0.1246848106384277,0.4148752689361572,0.572771430015564,0.1145542860031127,0.3941110372543335,0.5118637681007385,0.1023727536201477,0.3922942876815796,0.4621630907058716,0.0924326181411743,0.4051706492900848,0.4231168329715729,0.0846233665943145,0.4153166711330414,0.397363543510437,0.0794727087020874,0.412759929895401,0.2998874187469482,0.0599774837493896,0.4138290584087372,0.2426309883594513,0.0485261976718902,0.4142058193683624,0.1904575228691101,0.038091504573822,0.4435227513313293,0.4057230949401855,0.0811446189880371,0.4270806014537811,0.3891266882419586,0.0778253376483917,0.4212607443332672,0.4506527185440063,0.0901305437088012,0.4201142489910126,0.4880508780479431,0.0976101756095886,0.4684464037418365,0.4259384274482727,0.0851876854896545,0.4475573599338531,0.4337209165096283,0.0867441833019256,0.4417979717254638,0.4932334721088409,0.0986466944217682,0.441482663154602,0.5296183824539185,0.1059236764907837,0.4932236969470978,0.4541662633419037,0.0908332526683807,0.4752558469772339,0.4440646469593048,0.0888129293918609,0.4644394516944885,0.4887682199478149,0.0977536439895629,0.4613406360149383,0.5187882781028748,0.1037576556205749
Cursor,0.4469928741455078,0.6169494390487671,0.1233898878097534,0.4175325334072113,0.5652058720588684,0.1130411744117736,0.398048460483551,0.5032157897949219,0.1006431579589843,0.3990941941738128,0.4533737301826477,0.0906747460365295,0.4137433469295501,0.4141821563243866,0.0828364312648773,0.4174736738204956,0.3932405710220337,0.0786481142044067,0.4152423739433288,0.2967942953109741,0.0593588590621948,0.4166087210178375,0.2421387583017349,0.0484277516603469,0.4176190495491028,0.1919060349464416,0.0383812069892883,0.4456930458545685,0.4010239541530609,0.0802047908306121,0.4311600029468536,0.3846989572048187,0.0769397914409637,0.4261859655380249,0.4425501823425293,0.0885100364685058,0.4250984489917755,0.475446343421936,0.0950892686843872,0.4705521762371063,0.4212947785854339,0.0842589557170868,0.4501602053642273,0.4330605268478393,0.0866121053695678,0.4456532299518585,0.493131935596466,0.0986263871192932,0.4464608132839203,0.5268400311470032,0.1053680062294006,0.4954720735549927,0.4494591951370239,0.0898918390274047,0.4777231216430664,0.4402920007705688,0.0880584001541137,0.4673259854316711,0.4848099052906036,0.0969619810581207,0.4647711813449859,0.5130183100700378,0.1026036620140075
Cursor,0.4547233283519745,0.6190640926361084,0.1238128185272216,0.4241701066493988,0.5645017623901367,0.1129003524780273,0.4061449766159057,0.5000731945037842,0.1000146389007568,0.4090748131275177,0.4499242305755615,0.0899848461151123,0.4243459701538086,0.4139420390129089,0.0827884078025817,0.4260621666908264,0.3972635865211487,0.0794527173042297,0.4225365817546844,0.30298712849617,0.060597425699234,0.4224570691585541,0.2490039467811584,0.0498007893562316,0.4230588376522064,0.2002544850111007,0.0400508970022201,0.4527626037597656,0.4069295227527618,0.0813859045505523,0.4395298957824707,0.3830292820930481,0.0766058564186096,0.432435393333435,0.4397920072078705,0.0879584014415741,0.4307007789611816,0.4748789966106415,0.0949757993221283,0.4763611555099487,0.427958995103836,0.0855917990207672,0.4582498371601105,0.428630918264389,0.0857261836528778,0.4518373012542724,0.4865127801895141,0.0973025560379028,0.4515001475811004,0.521699845790863,0.1043399691581726,0.5004021525382996,0.4565134048461914,0.0913026809692382,0.4844869077205658,0.4403409659862518,0.0880681931972503,0.4728115499019623,0.4823671579360962,0.0964734315872192,0.4684842228889465,0.5119790434837341,0.1023958086967468
Cursor,0.4580042958259582,0.6145113110542297,0.1229022622108459,0.4292066395282745,0.5617613792419434,0.1123522758483886,0.412447988986969,0.5003786087036133,0.1000757217407226,0.4143970012664795,0.4509923160076141,0.0901984632015228,0.4267886579036712,0.4113885164260864,0.0822777032852172,0.4306157529354095,0.3967268764972687,0.0793453752994537,0.4279855489730835,0.304444670677185,0.060888934135437,0.4295404553413391,0.2511068284511566,0.0502213656902313,0.4310115575790405,0.2024415433406829,0.0404883086681366,0.4565798342227936,0.4070357084274292,0.0814071416854858,0.4449304640293121,0.3812432289123535,0.0762486457824707,0.4376300871372223,0.4345133602619171,0.0869026720523834,0.4345917105674743,0.4690035879611969,0.0938007175922393,0.4796404838562011,0.4279594719409942,0.0855918943881988,0.4635299444198608,0.4290294945240021,0.0858058989048004,0.456552654504776,0.4854067862033844,0.0970813572406768,0.4546449780464172,0.5204319953918457,0.1040863990783691,0.5037642121315002,0.4559977948665619,0.0911995589733123,0.4903636574745178,0.4380941987037658,0.0876188397407531,0.4794011116027832,0.4788265824317932,0.0957653164863586,0.4749729931354522,0.508754312992096,0.1017508625984192
Cursor,0.4610899686813354,0.6112405061721802,0.122248101234436,0.4335411190986633,0.5600878596305847,0.1120175719261169,0.4162499904632568,0.5017451047897339,0.1003490209579467,0.4179587662220001,0.4532985389232635,0.0906597077846527,0.4322285056114197,0.4140205383300781,0.0828041076660156,0.4335651695728302,0.3968008160591125,0.0793601632118225,0.4319213628768921,0.305453211069107,0.0610906422138214,0.4341002404689789,0.2515912652015686,0.0503182530403137,0.4359464347362518,0.2024062126874923,0.0404812425374984,0.4595862627029419,0.4062578678131103,0.081251573562622,0.4478238224983215,0.3765923082828522,0.0753184616565704,0.4414430856704712,0.4298985004425049,0.0859797000885009,0.4388493299484253,0.464979737997055,0.092995947599411,0.4828565418720245,0.4262745082378387,0.0852549016475677,0.4663445353507995,0.4261876344680786,0.0852375268936157,0.4599513709545135,0.4835272431373596,0.0967054486274719,0.4588551819324493,0.518550455570221,0.1037100911140442,0.5064229965209961,0.4535460472106933,0.0907092094421386,0.4919488430023193,0.4376965463161468,0.0875393092632293,0.4816146492958069,0.478568822145462,0.0957137644290924,0.478042334318161,0.5077292323112488,0.1015458464622497
